CASENO,OFFENSE_CAT,OFFENSE,EVENT_MONTH,EVENT_DAY,EVENT_YEAR,EVENT_TIME,CVLEGEND,EVENT_DOW,Day,BLKADDR,City,State,Latitude,Longitude
16051071,MISSING PERSON,MISSING ADULT,8,29,2016,14,MISSING PERSON,1,Monday,1900 WARD ST,Berkeley,CA,37.858856,-122.271592
16040810,THEFT,THEFT FROM AUTO,7,9,2016,0,LARCENY - FROM VEHICLE,6,Saturday,1200 DWIGHT WAY,Berkeley,CA,37.861341,-122.287679
16063378,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE,10,25,2016,18,FAMILY OFFENSE,2,Tuesday,2800 SHATTUCK AVE,Berkeley,CA,37.858525,-122.266906
16059358,BURGLARY,BURGLARY RESIDENTIAL,10,6,2016,4,BURGLARY - RESIDENTIAL,4,Thursday,019 I DOCK,Berkeley,CA,37.856421,-122.239768
16041742,ALCOHOL OFFENSE,ALCOHOL OFFENSE,7,15,2016,22,LIQUOR LAW VIOLATION,5,Friday,SAN PABLO AVENUE & WARD ST,Berkeley,CA,37.856823,-122.288257
16035738,BURGLARY,BURGLARY COMMERCIAL,6,17,2016,4,BURGLARY - COMMERCIAL,5,Friday,2900 COLLEGE AVE,Berkeley,CA,37.858483,-122.253191
16042054,THEFT,THEFT FELONY (OVER $950),7,17,2016,7,LARCENY,0,Sunday,2000 CENTER ST,Berkeley,CA,37.869973,-122.270557
16051103,BURGLARY,BURGLARY AUTO,8,26,2016,18,BURGLARY - VEHICLE,5,Friday,1900 FOURTH ST,Berkeley,CA,37.868281,-122.300102
16053127,NARCOTICS,NARCOTICS,9,8,2016,14,DRUG VIOLATION,4,Thursday,1900 ASHBY AVE,Berkeley,CA,37.854286,-122.271015
16057622,BURGLARY,BURGLARY AUTO,9,28,2016,17,BURGLARY - VEHICLE,3,Wednesday,2200 BANCROFT WAY,Berkeley,CA,37.867871,-122.26565
16041669,VANDALISM,VANDALISM,7,15,2016,15,VANDALISM,5,Friday,2100 M L KING JR WAY,Berkeley,CA,37.87026,-122.273196
16031218,BURGLARY,BURGLARY RESIDENTIAL,5,27,2016,18,BURGLARY - RESIDENTIAL,5,Friday,2500 BENVENUE AVE,Berkeley,CA,37.865535,-122.255235
16035303,BURGLARY,BURGLARY RESIDENTIAL,6,15,2016,9,BURGLARY - RESIDENTIAL,3,Wednesday,2000 HEARST AVE,Berkeley,CA,37.873639,-122.27064
16047176,BURGLARY,BURGLARY AUTO,8,11,2016,9,BURGLARY - VEHICLE,4,Thursday,1000 GILMAN ST,Berkeley,CA,37.88015,-122.297446
16091319,IDENTITY THEFT,IDENTITY THEFT,8,4,2016,15,FRAUD,4,Thursday,1600 CARLETON ST,Berkeley,CA,37.859889,-122.278167
16045329,NARCOTICS,NARCOTICS,8,2,2016,3,DRUG VIOLATION,2,Tuesday,SHATTUCK AVENUE & BANCROFT WAY,Berkeley,CA,37.867601,-122.267718
16032317,THEFT,THEFT MISD. (UNDER $950),6,1,2016,16,LARCENY,3,Wednesday,2000 UNIVERSITY AVE,Berkeley,CA,37.871828,-122.270516
16049379,VEHICLE THEFT,VEHICLE STOLEN,8,18,2016,12,MOTOR VEHICLE THEFT,4,Thursday,HEARST AVENUE & SPRUCE ST,Berkeley,CA,37.874274,-122.265373
16091797,BURGLARY,BURGLARY AUTO,10,18,2016,17,BURGLARY - VEHICLE,2,Tuesday,1400 OXFORD ST,Berkeley,CA,37.882135,-122.267239
16038213,THEFT,THEFT MISD. (UNDER $950),6,26,2016,22,LARCENY,0,Sunday,2200 M L KING JR WAY,Berkeley,CA,37.868614,-122.272966
16034766,THEFT,THEFT MISD. (UNDER $950),6,12,2016,15,LARCENY,0,Sunday,1200 GRIZZLY PEAK BLVD,Berkeley,CA,37.889989,-122.252226
16045175,MISSING PERSON,MISSING ADULT,8,1,2016,9,MISSING PERSON,1,Monday,2000 CHANNING WAY,Berkeley,CA,37.865501,-122.269774
16056863,BURGLARY,BURGLARY AUTO,9,24,2016,23,BURGLARY - VEHICLE,6,Saturday,1300 FIFTH ST,Berkeley,CA,37.879097,-122.302468
16091832,BURGLARY,BURGLARY AUTO,10,23,2016,10,BURGLARY - VEHICLE,0,Sunday,HEARST AVENUE & FOURTH ST,Berkeley,CA,37.868878,-122.300284
16041041,VANDALISM,VANDALISM,7,12,2016,12,VANDALISM,2,Tuesday,600 CEDAR ST,Berkeley,CA,37.873089,-122.304616
16048450,VEHICLE THEFT,VEHICLE STOLEN,8,10,2016,19,MOTOR VEHICLE THEFT,3,Wednesday,1300 DELAWARE ST,Berkeley,CA,37.872499,-122.286632
16031566,THEFT,THEFT MISD. (UNDER $950),5,28,2016,18,LARCENY,6,Saturday,1200 HEARST AVE,Berkeley,CA,37.871114,-122.28825
16038466,BURGLARY,BURGLARY AUTO,6,29,2016,9,BURGLARY - VEHICLE,3,Wednesday,1300 FOURTH ST,Berkeley,CA,37.878644,-122.303432
16050213,DISTURBANCE,DISTURBANCE,8,25,2016,22,DISORDERLY CONDUCT,4,Thursday,ALCATRAZ AVENUE & SACRAMENTO ST,Berkeley,CA,37.847908,-122.277685
16060171,BURGLARY,BURGLARY AUTO,10,9,2016,17,BURGLARY - VEHICLE,0,Sunday,100 SEAWALL DR,Berkeley,CA,37.863611,-122.317566
16035858,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE,6,17,2016,16,FAMILY OFFENSE,5,Friday,2600 CALIFORNIA ST,Berkeley,CA,37.860686,-122.278337
16038197,DISTURBANCE,DISTURBANCE,6,28,2016,9,DISORDERLY CONDUCT,2,Tuesday,2000 KITTREDGE ST,Berkeley,CA,37.868204,-122.270054
16062449,THEFT,THEFT FROM PERSON,10,21,2016,17,LARCENY,5,Friday,MILVIA STREET & CARLETON ST,Berkeley,CA,37.860926,-122.269532
16046015,BRANDISHING,BRANDISHING,8,5,2016,15,WEAPONS OFFENSE,5,Friday,2200 DWIGHT WAY,Berkeley,CA,37.864238,-122.265263
16032343,BURGLARY,BURGLARY RESIDENTIAL,6,1,2016,11,BURGLARY - RESIDENTIAL,3,Wednesday,1200 BANCROFT WAY,Berkeley,CA,37.864897,-122.288672
16091543,THEFT,THEFT MISD. (UNDER $950),9,3,2016,22,LARCENY,6,Saturday,2700 CHANNING WAY,Berkeley,CA,37.867491,-122.254053
16091135,VANDALISM,VANDALISM,7,10,2016,6,VANDALISM,0,Sunday,900 MENDOCINO AVE,Berkeley,CA,37.891827,-122.275094
16054179,THEFT,THEFT FROM AUTO,9,9,2016,18,LARCENY - FROM VEHICLE,5,Friday,1300 ROSE ST,Berkeley,CA,37.876897,-122.28868
16042336,ASSAULT/BATTERY,ASSAULT/BATTERY MISD.,7,18,2016,19,ASSAULT,1,Monday,HEARST AVENUE & M L KING JR WAY,Berkeley,CA,37.873327,-122.273214
16036904,BURGLARY,BURGLARY AUTO,6,22,2016,10,BURGLARY - VEHICLE,3,Wednesday,400 GILMAN ST,Berkeley,CA,37.877715,-122.309618
16040095,THEFT,THEFT MISD. (UNDER $950),7,7,2016,15,LARCENY,4,Thursday,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
16091675,THEFT,THEFT MISD. (UNDER $950),9,29,2016,12,LARCENY,4,Thursday,2312 FULTON ST,Berkeley,CA,37.867036,-122.265808
16038032,THEFT,THEFT MISD. (UNDER $950),6,27,2016,14,LARCENY,1,Monday,2000 UNIVERSITY AVE,Berkeley,CA,37.871828,-122.270516
16091517,THEFT,THEFT MISD. (UNDER $950),9,5,2016,12,LARCENY,1,Monday,2600 REGENT ST,Berkeley,CA,37.863369,-122.257622
16052475,VANDALISM,VANDALISM,8,19,2016,0,VANDALISM,5,Friday,1200 ALLSTON WAY,Berkeley,CA,37.866724,-122.288804
16091250,THEFT,THEFT MISD. (UNDER $950),7,26,2016,13,LARCENY,2,Tuesday,2100 OXFORD ST,Berkeley,CA,37.87091,-122.265993
16037045,BURGLARY,BURGLARY AUTO,6,22,2016,18,BURGLARY - VEHICLE,3,Wednesday,2000 BERKELEY WAY,Berkeley,CA,37.872691,-122.270741
16042236,THEFT,THEFT MISD. (UNDER $950),7,17,2016,15,LARCENY,0,Sunday,1700 FOURTH ST,Berkeley,CA,37.871268,-122.30106
16063183,DISTURBANCE,DISTURBANCE,10,24,2016,19,DISORDERLY CONDUCT,1,Monday,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
16054335,NARCOTICS,NARCOTICS,9,14,2016,1,DRUG VIOLATION,3,Wednesday,PARKER STREET & SEVENTH ST,Berkeley,CA,37.858431,-122.293497
16037595,BURGLARY,BURGLARY RESIDENTIAL,6,24,2016,11,BURGLARY - RESIDENTIAL,5,Friday,1600 SIXTY-SECOND ST,Berkeley,CA,37.872599,-122.303889
16091225,IDENTITY THEFT,IDENTITY THEFT,7,20,2016,16,FRAUD,3,Wednesday,2400 MCKINLEY AVE,Berkeley,CA,37.864925,-122.273436
16091154,THEFT,THEFT FELONY (OVER $950),6,24,2016,16,LARCENY,5,Friday,600 HARRISON ST,Berkeley,CA,37.880163,-122.30676
16061741,ALCOHOL OFFENSE,ALCOHOL OFFENSE,10,18,2016,5,LIQUOR LAW VIOLATION,2,Tuesday,3000 WHEELER ST,Berkeley,CA,37.855389,-122.264552
16035907,VEHICLE THEFT,VEHICLE STOLEN,6,16,2016,19,MOTOR VEHICLE THEFT,4,Thursday,2400 SHATTUCK AVE,Berkeley,CA,37.865772,-122.267643
16047805,VEHICLE THEFT,VEHICLE STOLEN,8,13,2016,21,MOTOR VEHICLE THEFT,6,Saturday,,Berkeley,CA,37.869058,-122.270455
16046761,VEHICLE THEFT,VEHICLE STOLEN,8,5,2016,17,MOTOR VEHICLE THEFT,5,Friday,HEARST AVENUE & GRANT ST,Berkeley,CA,37.873017,-122.275481
16059567,THEFT,ROBBERY,10,6,2016,23,ROBBERY,4,Thursday,ARCH STREET & HILGARD AVE,Berkeley,CA,37.878173,-122.264359
16091373,THEFT,THEFT MISD. (UNDER $950),7,12,2016,11,LARCENY,2,Tuesday,3000 STANTON ST,Berkeley,CA,37.853203,-122.279642
16091497,THEFT,THEFT MISD. (UNDER $950),9,1,2016,12,LARCENY,4,Thursday,3000 TELEGRAPH AVE,Berkeley,CA,37.855435,-122.259841
16031151,BURGLARY,BURGLARY RESIDENTIAL,5,26,2016,17,BURGLARY - RESIDENTIAL,4,Thursday,1500 HAWTHORNE TER,Berkeley,CA,37.88111,-122.262584
16031871,THEFT,THEFT MISD. (UNDER $950),5,27,2016,20,LARCENY,5,Friday,2200 OXFORD ST,Berkeley,CA,37.869625,-122.265892
16053734,THEFT,ROBBERY,9,11,2016,2,ROBBERY,0,Sunday,1600 EUCLID AVE,Berkeley,CA,37.879267,-122.260988
16060041,THEFT,ROBBERY,10,9,2016,0,ROBBERY,0,Sunday,2600 COLLEGE AVE,Berkeley,CA,37.863598,-122.253693
16090997,BURGLARY,BURGLARY AUTO,6,16,2016,20,BURGLARY - VEHICLE,4,Thursday,100 SEAWALL DR,Berkeley,CA,37.863611,-122.317566
16035816,DISTURBANCE,DISTURBANCE,6,17,2016,13,DISORDERLY CONDUCT,5,Friday,COLLEGE AVENUE & ASHBY AVE,Berkeley,CA,37.857041,-122.253053
16064087,DISTURBANCE,DISTURBANCE,10,29,2016,11,DISORDERLY CONDUCT,6,Saturday,1800 UNIVERSITY AVE,Berkeley,CA,37.871246,-122.274991
16091689,THEFT,THEFT MISD. (UNDER $950),10,1,2016,19,LARCENY,6,Saturday,2300 MCKINLEY AVE,Berkeley,CA,37.866842,-122.27366
16064278,THEFT,THEFT MISD. (UNDER $950),10,30,2016,1,LARCENY,0,Sunday,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
16040173,NARCOTICS,NARCOTICS,7,8,2016,0,DRUG VIOLATION,5,Friday,2100 MILVIA ST,Berkeley,CA,37.870603,-122.270612
16056159,BURGLARY,BURGLARY AUTO,9,21,2016,19,BURGLARY - VEHICLE,3,Wednesday,1700 STUART ST,Berkeley,CA,37.857495,-122.275256
16031076,MISSING PERSON,MISSING ADULT,5,26,2016,6,MISSING PERSON,4,Thursday,1200 CARRISON ST,Berkeley,CA,37.851521,-122.28549
16043987,VANDALISM,VANDALISM,7,26,2016,20,VANDALISM,2,Tuesday,1000 UNIVERSITY AVE,Berkeley,CA,37.868641,-122.29415
16091660,IDENTITY THEFT,IDENTITY THEFT,8,20,2016,10,FRAUD,6,Saturday,2700 GRANT ST,Berkeley,CA,37.85931,-122.273495
16043796,NARCOTICS,NARCOTICS,7,25,2016,21,DRUG VIOLATION,1,Monday,BLAKE STREET & SHATTUCK AVE,Berkeley,CA,37.863077,-122.267191
16054098,BURGLARY,BURGLARY AUTO,9,12,2016,13,BURGLARY - VEHICLE,1,Monday,DWIGHT WAY & BENVENUE AVE,Berkeley,CA,37.865535,-122.255235
16050321,ASSAULT/BATTERY,ASSAULT/BATTERY MISD.,8,26,2016,12,ASSAULT,5,Friday,1300 BLAKE ST,Berkeley,CA,37.860796,-122.285111
16034730,BURGLARY,BURGLARY RESIDENTIAL,6,12,2016,16,BURGLARY - RESIDENTIAL,0,Sunday,1900 MARIN AVE,Berkeley,CA,37.888898,-122.276336
16064070,BURGLARY,BURGLARY AUTO,10,28,2016,19,BURGLARY - VEHICLE,5,Friday,2800 SHASTA RD,Berkeley,CA,37.888065,-122.256296
16052408,THEFT,THEFT MISD. (UNDER $950),9,4,2016,20,LARCENY,0,Sunday,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
16091346,THEFT,THEFT MISD. (UNDER $950),7,22,2016,16,LARCENY,5,Friday,3000 TELEGRAPH AVE,Berkeley,CA,37.855435,-122.259841
16091274,THEFT,THEFT MISD. (UNDER $950),7,29,2016,11,LARCENY,5,Friday,1600 SAN PABLO AVE,Berkeley,CA,37.875189,-122.294176
16041115,BURGLARY,BURGLARY AUTO,7,12,2016,8,BURGLARY - VEHICLE,2,Tuesday,2600 DURANT AVE,Berkeley,CA,37.868164,-122.256314
16042870,THEFT,THEFT FELONY (OVER $950),7,20,2016,19,LARCENY,3,Wednesday,1800 FOURTH ST,Berkeley,CA,37.869944,-122.300636
16030937,THEFT,THEFT MISD. (UNDER $950),5,26,2016,10,LARCENY,4,Thursday,2000 ALLSTON WAY,Berkeley,CA,37.869096,-122.270137
16091836,VANDALISM,VANDALISM,10,24,2016,15,VANDALISM,1,Monday,2100 OXFORD ST,Berkeley,CA,37.87091,-122.265993
16091001,THEFT,THEFT FELONY (OVER $950),6,13,2016,17,LARCENY,1,Monday,2600 REGENT ST,Berkeley,CA,37.863369,-122.257622
16039708,DISTURBANCE,DISTURBANCE,7,5,2016,17,DISORDERLY CONDUCT,2,Tuesday,2800 SACRAMENTO ST,Berkeley,CA,37.856793,-122.279845
16091530,THEFT,THEFT MISD. (UNDER $950),9,2,2016,10,LARCENY,5,Friday,1900 HASTE ST,Berkeley,CA,37.864258,-122.272202
16091505,THEFT,THEFT MISD. (UNDER $950),9,3,2016,1,LARCENY,6,Saturday,2300 PIEDMONT AVE,Berkeley,CA,37.869839,-122.252365
16041270,THEFT,THEFT FELONY (OVER $950),7,12,2016,16,LARCENY,2,Tuesday,1800 FOURTH ST,Berkeley,CA,37.869944,-122.300636
16090872,BURGLARY,BURGLARY AUTO,5,26,2016,11,BURGLARY - VEHICLE,4,Thursday,1000 KEITH AVE,Berkeley,CA,37.890366,-122.266998
16091515,THEFT,THEFT MISD. (UNDER $950),8,24,2016,19,LARCENY,3,Wednesday,2700 DURANT AVE,Berkeley,CA,37.868352,-122.254459
16059061,BURGLARY,BURGLARY AUTO,10,4,2016,20,BURGLARY - VEHICLE,2,Tuesday,1800 SAN PABLO AVE,Berkeley,CA,37.871402,-122.292965
16064474,BURGLARY,BURGLARY AUTO,10,31,2016,1,BURGLARY - VEHICLE,1,Monday,STUART STREET & PIEDMONT AVE,Berkeley,CA,37.860045,-122.250988
16091354,BURGLARY,BURGLARY AUTO,8,10,2016,15,BURGLARY - VEHICLE,3,Wednesday,TELEGRAPH AVENUE & DURANT AVE,Berkeley,CA,37.867816,-122.258994
16091248,THEFT,THEFT MISD. (UNDER $950),7,20,2016,16,LARCENY,3,Wednesday,1400 SHATTUCK AVE,Berkeley,CA,37.881957,-122.269551
16049145,BURGLARY,BURGLARY RESIDENTIAL,8,20,2016,19,BURGLARY - RESIDENTIAL,6,Saturday,1600 SAN PABLO AVE,Berkeley,CA,37.875189,-122.294176
16091101,THEFT,THEFT FELONY (OVER $950),7,4,2016,11,LARCENY,1,Monday,1700 OXFORD ST,Berkeley,CA,37.876881,-122.266666
16034698,BURGLARY,BURGLARY AUTO,6,12,2016,13,BURGLARY - VEHICLE,0,Sunday,1300 FIFTH ST,Berkeley,CA,37.879097,-122.302468
16058910,DISTURBANCE,DISTURBANCE,10,2,2016,17,DISORDERLY CONDUCT,0,Sunday,1700 SHATTUCK AVE,Berkeley,CA,37.876307,-122.268923
16050480,2ND RESPONSE,2ND RESPONSE,8,27,2016,0,NOISE VIOLATION,6,Saturday,2500 DWIGHT WAY,Berkeley,CA,37.865134,-122.258331
16064318,BURGLARY,BURGLARY AUTO,10,30,2016,11,BURGLARY - VEHICLE,0,Sunday,2300 FOURTH ST,Berkeley,CA,37.862843,-122.298368
16053906,ALCOHOL OFFENSE,ALCOHOL OFFENSE,9,12,2016,1,LIQUOR LAW VIOLATION,1,Monday,,Berkeley,CA,37.869058,-122.270455
16047824,FRAUD/FORGERY,FRAUD/FORGERY,8,13,2016,18,FRAUD,6,Saturday,1800 FOURTH ST,Berkeley,CA,37.869944,-122.300636
16052971,ALCOHOL OFFENSE,ALCOHOL OFFENSE,9,7,2016,20,LIQUOR LAW VIOLATION,3,Wednesday,3200 IDAHO ST,Berkeley,CA,37.849609,-122.282
16091382,THEFT,THEFT FELONY (OVER $950),7,26,2016,19,LARCENY,2,Tuesday,2000 DURANT AVE,Berkeley,CA,37.866426,-122.269762
16042659,DISTURBANCE,DISTURBANCE,7,12,2016,13,DISORDERLY CONDUCT,2,Tuesday,1200 SAN PABLO AVE,Berkeley,CA,37.882067,-122.296392
16091406,VANDALISM,VANDALISM,8,18,2016,23,VANDALISM,4,Thursday,1700 TENTH ST,Berkeley,CA,37.873025,-122.294652
16037788,MUNICIPAL CODE,MUNICIPAL CODE,6,26,2016,12,ALL OTHER OFFENSES,0,Sunday,2000 BERKELEY WAY,Berkeley,CA,37.872691,-122.270741
16062647,BRANDISHING,BRANDISHING,10,22,2016,11,WEAPONS OFFENSE,6,Saturday,SAN PABLO AVENUE & ADDISON ST,Berkeley,CA,37.867835,-122.291645
16051434,THEFT,THEFT MISD. (UNDER $950),8,30,2016,14,LARCENY,2,Tuesday,2200 BROWNING ST,Berkeley,CA,37.866594,-122.287944
16059840,BURGLARY,BURGLARY AUTO,10,7,2016,20,BURGLARY - VEHICLE,5,Friday,2100 M L KING JR WAY,Berkeley,CA,37.87026,-122.273196
16091607,THEFT,THEFT MISD. (UNDER $950),9,17,2016,11,LARCENY,6,Saturday,TELEGRAPH AVENUE & HASTE ST,Berkeley,CA,37.866025,-122.258623
16038222,ALCOHOL OFFENSE,ALCOHOL OFFENSE,6,28,2016,12,LIQUOR LAW VIOLATION,2,Tuesday,700 GILMAN ST,Berkeley,CA,37.87872,-122.304517
16036478,THEFT,THEFT MISD. (UNDER $950),6,20,2016,12,LARCENY,1,Monday,1700 UNIVERSITY AVE,Berkeley,CA,37.870948,-122.27733
16047501,MISSING PERSON,MISSING ADULT,8,12,2016,16,MISSING PERSON,5,Friday,GILMAN STREET & EASTSHORE HWY,Berkeley,CA,37.878312,-122.306543
16034814,ALCOHOL OFFENSE,ALCOHOL OFFENSE,6,12,2016,23,LIQUOR LAW VIOLATION,0,Sunday,900 INDIAN ROCK AVE,Berkeley,CA,37.89345,-122.272145
16049843,NARCOTICS,NARCOTICS,8,24,2016,3,DRUG VIOLATION,3,Wednesday,2000 ADDISON ST,Berkeley,CA,37.870867,-122.270635
16034609,DISTURBANCE,DISTURBANCE,6,11,2016,23,DISORDERLY CONDUCT,6,Saturday,2600 HILLEGASS AVE,Berkeley,CA,37.863292,-122.256293
16059566,BURGLARY,BURGLARY AUTO,10,6,2016,21,BURGLARY - VEHICLE,4,Thursday,2600 SAN PABLO AVE,Berkeley,CA,37.85922,-122.289035
16091476,BURGLARY,BURGLARY AUTO,8,29,2016,1,BURGLARY - VEHICLE,1,Monday,3300 ADELINE ST,Berkeley,CA,37.848259,-122.271795
16048387,MISSING PERSON,MISSING ADULT,8,16,2016,22,MISSING PERSON,2,Tuesday,2300 CHANNING WAY,Berkeley,CA,37.866327,-122.263359
16090931,VANDALISM,VANDALISM,6,6,2016,12,VANDALISM,1,Monday,1100 FIFTH ST,Berkeley,CA,37.882112,-122.303514
16052674,THEFT,THEFT MISD. (UNDER $950),9,6,2016,10,LARCENY,2,Tuesday,2500 TELEGRAPH AVE,Berkeley,CA,37.865002,-122.258751
16047196,IDENTITY THEFT,IDENTITY THEFT,6,1,2016,0,FRAUD,3,Wednesday,1800 SEVENTH ST,Berkeley,CA,37.870538,-122.297407
16031544,DISTURBANCE,DISTURBANCE,5,28,2016,12,DISORDERLY CONDUCT,6,Saturday,1900 SEVENTH ST,Berkeley,CA,37.869318,-122.296984
16041735,THEFT,ROBBERY,7,15,2016,22,ROBBERY,5,Friday,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
16056084,ALCOHOL OFFENSE,ALCOHOL OFFENSE,9,22,2016,3,LIQUOR LAW VIOLATION,4,Thursday,HEARST AVENUE & SAN PABLO AVE,Berkeley,CA,37.8704,-122.292644
16091455,VANDALISM,VANDALISM,8,25,2016,23,VANDALISM,4,Thursday,VINE STREET & M L KING JR WAY,Berkeley,CA,37.87965,-122.273873
16091430,VEHICLE THEFT,VEHICLE STOLEN,8,23,2016,1,MOTOR VEHICLE THEFT,2,Tuesday,1900 CALIFORNIA ST,Berkeley,CA,37.871756,-122.2799
16041126,THEFT,ROBBERY,7,12,2016,21,ROBBERY,2,Tuesday,2300 DANA ST,Berkeley,CA,37.868424,-122.261451
16091862,BURGLARY,BURGLARY AUTO,10,28,2016,16,BURGLARY - VEHICLE,5,Friday,1600 BONITA AVE,Berkeley,CA,37.877983,-122.272558
16063504,VEHICLE THEFT,VEHICLE STOLEN,10,26,2016,10,MOTOR VEHICLE THEFT,3,Wednesday,VIRGINIA STREET & ARCH ST,Berkeley,CA,37.877323,-122.264273
16039563,VANDALISM,VANDALISM,7,4,2016,23,VANDALISM,1,Monday,HASTE STREET & ELLSWORTH ST,Berkeley,CA,37.865443,-122.263189
16042202,THEFT,ROBBERY,7,18,2016,1,ROBBERY,1,Monday,2200 SHATTUCK AVE,Berkeley,CA,37.869363,-122.268028
16091260,THEFT,THEFT MISD. (UNDER $950),7,6,2016,12,LARCENY,3,Wednesday,2900 ELLSWORTH ST,Berkeley,CA,37.857387,-122.261536
16039403,BURGLARY,BURGLARY AUTO,7,3,2016,23,BURGLARY - VEHICLE,0,Sunday,1900 EIGHTH ST,Berkeley,CA,37.86964,-122.295933
16033720,ASSAULT/BATTERY,ASSAULT/BATTERY MISD.,6,7,2016,23,ASSAULT,2,Tuesday,2400 TELEGRAPH AVE,Berkeley,CA,37.866761,-122.258779
16091641,BURGLARY,BURGLARY AUTO,9,22,2016,22,BURGLARY - VEHICLE,4,Thursday,2400 WEST ST,Berkeley,CA,37.863379,-122.28494
16091811,THEFT,THEFT MISD. (UNDER $950),10,21,2016,0,LARCENY,5,Friday,2500 CHILTON WAY,Berkeley,CA,37.864101,-122.25956
16048873,THEFT,THEFT MISD. (UNDER $950),8,4,2016,0,LARCENY,4,Thursday,1800 HEARST AVE,Berkeley,CA,37.873025,-122.275438
16038765,NARCOTICS,NARCOTICS,7,1,2016,2,DRUG VIOLATION,5,Friday,HEARST AVENUE & BONITA AVE,Berkeley,CA,37.873454,-122.27209
16059457,THEFT,THEFT MISD. (UNDER $950),10,6,2016,14,LARCENY,4,Thursday,2300 SHATTUCK AVE,Berkeley,CA,37.867176,-122.267802
16041395,VANDALISM,VANDALISM,7,14,2016,9,VANDALISM,4,Thursday,1500 BLAKE ST,Berkeley,CA,37.86139,-122.280449
16047400,BURGLARY,BURGLARY AUTO,8,11,2016,6,BURGLARY - VEHICLE,4,Thursday,ASHBY AVENUE & SACRAMENTO ST,Berkeley,CA,37.853289,-122.278942
16051097,DISTURBANCE,DISTURBANCE,8,29,2016,17,DISORDERLY CONDUCT,1,Monday,3000 DANA ST,Berkeley,CA,37.855167,-122.258753
16063593,THEFT,THEFT MISD. (UNDER $950),10,26,2016,19,LARCENY,3,Wednesday,2400 TELEGRAPH AVE,Berkeley,CA,37.866761,-122.258779
16047018,FRAUD/FORGERY,FRAUD/FORGERY,8,10,2016,13,FRAUD,3,Wednesday,1100 EASTSHORE HWY,Berkeley,CA,37.885683,-122.308114
16090987,THEFT,THEFT MISD. (UNDER $950),6,14,2016,21,LARCENY,2,Tuesday,700 SANTA BARBARA RD,Berkeley,CA,37.897731,-122.271759
16063376,ASSAULT/BATTERY,ASSAULT/BATTERY MISD.,10,25,2016,12,ASSAULT,2,Tuesday,2100 SHATTUCK AVE,Berkeley,CA,37.871167,-122.268285
16045230,DISTURBANCE,DISTURBANCE,7,27,2016,17,DISORDERLY CONDUCT,3,Wednesday,2400 TENTH ST,Berkeley,CA,37.86249,-122.29124
16058780,BRANDISHING,BRANDISHING,10,3,2016,16,WEAPONS OFFENSE,1,Monday,2300 TELEGRAPH AVE,Berkeley,CA,37.868714,-122.259189
16054025,THEFT,THEFT FELONY (OVER $950),9,12,2016,16,LARCENY,1,Monday,2800 ADELINE ST,Berkeley,CA,37.858079,-122.268016
16032742,ASSAULT/BATTERY,ASSAULT/BATTERY FEL.,6,2,2016,19,ASSAULT,4,Thursday,2000 DWIGHT WAY,Berkeley,CA,37.863679,-122.26963
16042496,THEFT,THEFT MISD. (UNDER $950),7,17,2016,2,LARCENY,0,Sunday,800 UNIVERSITY AVE,Berkeley,CA,37.867724,-122.298401
16046920,THEFT,THEFT FELONY (OVER $950),8,9,2016,23,LARCENY,2,Tuesday,2500 DURANT AVE,Berkeley,CA,37.867852,-122.258699
16060662,BURGLARY,BURGLARY AUTO,10,12,2016,13,BURGLARY - VEHICLE,3,Wednesday,200 MARINA BLVD,Berkeley,CA,37.868667,-122.313656
16045311,THEFT,ROBBERY,8,1,2016,23,ROBBERY,1,Monday,BENVENUE AVENUE & PARKER ST,Berkeley,CA,37.863522,-122.254992
16061999,DISTURBANCE,DISTURBANCE,10,19,2016,14,DISORDERLY CONDUCT,3,Wednesday,2600 ASHBY AVE,Berkeley,CA,37.856755,-122.255248
16091735,FRAUD/FORGERY,FRAUD/FORGERY,7,28,2016,17,FRAUD,4,Thursday,1500 BLAKE ST,Berkeley,CA,37.86139,-122.280449
16040818,VEHICLE THEFT,VEHICLE STOLEN,7,10,2016,21,MOTOR VEHICLE THEFT,0,Sunday,3000 BUENA VISTA WAY,Berkeley,CA,37.88378,-122.255475
16051448,ASSAULT/BATTERY,ASSAULT/BATTERY MISD.,8,31,2016,13,ASSAULT,3,Wednesday,2000 HEARST AVE,Berkeley,CA,37.873639,-122.27064
16090901,THEFT,THEFT MISD. (UNDER $950),5,26,2016,17,LARCENY,4,Thursday,1800 DELAWARE ST,Berkeley,CA,37.873921,-122.275577
16063936,GUN/WEAPON,GUN/WEAPON,10,28,2016,19,WEAPONS OFFENSE,5,Friday,2900 SACRAMENTO ST,Berkeley,CA,37.8549,-122.27945
16038965,ALCOHOL OFFENSE,ALCOHOL OFFENSE,7,1,2016,22,LIQUOR LAW VIOLATION,5,Friday,UNIVERSITY AVENUE & BONAR ST,Berkeley,CA,37.869642,-122.287492
